pmid,title,url,domain,intro_source
34792170,Genomicus in 2022: comparative tools for thousands of genomes and reconstructed ancestors.,http://www.genomicus.bio.ens.psl.eu/genomicus,www.genomicus.bio.ens.psl.eu,high_linguistic_score
34792587,AnnoSINE: a short interspersed nuclear elements annotation tool for plant genomes.,https://github.com/yangli557/AnnoSINE,github.com,high_linguistic_score
34840306,Management of Significant Polyp and Early Colorectal Cancer Is Optimized by Implementation of a Dedicated Multidisciplinary Team Meeting: Lessons Learned From the United Kingdom National Program.,http://links.lww.com/DCR/B826,links.lww.com,high_linguistic_score
34840306,Management of Significant Polyp and Early Colorectal Cancer Is Optimized by Implementation of a Dedicated Multidisciplinary Team Meeting: Lessons Learned From the United Kingdom National Program.,http://links.lww.com/DCR/B826,links.lww.com,high_linguistic_score
34849578,GPA-Tree: statistical approach for functional-annotation-tree-guided prioritization of GWAS results.,https://dongjunchung.github.io/GPATree/,dongjunchung.github.io,high_linguistic_score
34849594,Guide tree optimization with genetic algorithm to improve multiple protein 3D-structure alignment.,https://github.com/n-canter/gamaps,github.com,high_linguistic_score
34850103,Bringing the Animal QTLdb and CorrDB into the future: meeting new challenges and providing updated services.,https://www.animalgenome.org/QTLdb,www.animalgenome.org,high_linguistic_score
34850103,Bringing the Animal QTLdb and CorrDB into the future: meeting new challenges and providing updated services.,https://www.animalgenome.org/CorrDB,www.animalgenome.org,high_linguistic_score
34850110,ConsensusPathDB 2022: molecular interactions update as a resource for network biology.,http://consensuspathdb.org,consensuspathdb.org,high_linguistic_score
34850112,PharmacoDB 2.0: improving scalability and transparency of in vitro pharmacogenomics analysis.,https://pharmacodb.ca/,pharmacodb.ca,high_linguistic_score
34850116,PLSDB: advancing a comprehensive database of bacterial plasmids.,https://www.ccb.uni-saarland.de/plsdb,www.ccb.uni-saarland.de,high_linguistic_score
34850118,PRGdb 4.0: an updated database dedicated to genes involved in plant disease resistance process.,http://prgdb.org/prgdb4/,prgdb.org,high_linguistic_score
34850121,Expression Atlas update: gene and protein expression in multiple species.,https://www.ebi.ac.uk/gxa,www.ebi.ac.uk,high_linguistic_score
34850125,LncACTdb 3.0: an updated database of experimentally supported ceRNA interactions and personalized networks contributing to precision medicine.,http://bio-bigdata.hrbmu.edu.cn/LncACTdb,bio-bigdata.hrbmu.edu.cn,high_linguistic_score
34850125,LncACTdb 3.0: an updated database of experimentally supported ceRNA interactions and personalized networks contributing to precision medicine.,http://www.bio-bigdata.net/LncACTdb,www.bio-bigdata.net,high_linguistic_score
34850127,MirGeneDB 2.1: toward a complete sampling of all major animal phyla.,http://www.mirgenedb.org/,www.mirgenedb.org,high_linguistic_score
34850130,TissueNexus: a database of human tissue functional gene networks built with a large compendium of curated RNA-seq data.,https://www.diseaselinks.com/TissueNexus/,www.diseaselinks.com,high_linguistic_score
34850133,PRODORIC: state-of-the-art database of prokaryotic gene regulation.,https://www.prodoric.de,www.prodoric.de,high_linguistic_score
34850135,DisProt in 2022: improved quality and accessibility of protein intrinsic disorder annotation.,https://disprot.org,disprot.org,high_linguistic_score
34850139,CircNet 2.0: an updated database for exploring circular RNA regulatory networks in cancers.,https://awi.cuhk.edu.cn/∼CircNet,awi.cuhk.edu.cn,high_linguistic_score
34850155,dbAMP 2.0: updated resource for antimicrobial peptides with an enhanced scanning method for genomic and proteomic data.,http://awi.cuhk.edu.cn/dbAMP,awi.cuhk.edu.cn,high_linguistic_score
34850161,The carbohydrate-active enzyme database: functions and literature.,http://www.cazy.org,www.cazy.org,high_linguistic_score
34850907,JASPAR 2022: the 9th release of the open-access database of transcription factor binding profiles.,http://jaspar.genereg.net/,jaspar.genereg.net,high_linguistic_score
34850920,miRTarBase update 2022: an informative resource for experimentally validated miRNA-target interactions.,https://miRTarBase.cuhk.edu.cn/,mirtarbase.cuhk.edu.cn,high_linguistic_score
34850923,SCOPe: improvements to the structural classification of proteins - extended database to facilitate variant interpretation and machine learning.,https://scop.berkeley.edu,scop.berkeley.edu,high_linguistic_score
34850947,VFDB 2022: a general classification scheme for bacterial virulence factors.,http://www.mgc.ac.cn/VFs/,www.mgc.ac.cn,high_linguistic_score
34850956,msRepDB: a comprehensive repetitive sequence database of over 80 000 species.,https://msrepdb.cbrc.kaust.edu.sa/pages/msRepDB/index.html,msrepdb.cbrc.kaust.edu.sa,high_linguistic_score
34864853,Combining power of different methods to detect associations in large data sets.,https://jiangdata.github.io/resources/DM.zip,jiangdata.github.io,high_linguistic_score
34864882,ProteoDisco: a flexible R approach to generate customized protein databases for extended search space of novel and variant proteins in proteogenomic studies.,https://github.com/ErasmusMC-CCBC/ProteoDisco/,github.com,high_linguistic_score
34864890,"SBGNview: towards data analysis, integration and visualization on all pathways.",https://github.com/datapplab/SBGNview,github.com,high_linguistic_score
34864890,"SBGNview: towards data analysis, integration and visualization on all pathways.",https://bioconductor.org/packages/SBGNview,bioconductor.org,high_linguistic_score
34864898,"Identification, semantic annotation and comparison of combinations of functional elements in multiple biological conditions.",https://github.com/DEIB-GECO/CombSAFE,github.com,high_linguistic_score
34864918,HDMC: a novel deep learning-based framework for removing batch effects in single-cell RNA-seq data.,https://github.com/zhanglabNKU/HDMC,github.com,high_linguistic_score
34871441,iProX in 2021: connecting proteomics data sharing with big data.,https://www.iprox.cn,www.iprox.cn,high_linguistic_score
34871445,piRBase: integrating piRNA annotation in all aspects.,http://bigdata.ibp.ac.cn/piRBase,bigdata.ibp.ac.cn,high_linguistic_score
34875010,No one tool to rule them all: prokaryotic gene prediction tool annotations are highly dependent on the organism of study.,https://github.com/NickJD/ORForise,github.com,high_linguistic_score
34879732,"FUSARIUM-ID v.3.0: An Updated, Downloadable Resource for <i>Fusarium</i> Species Identification.",http://isolate.fusariumdb.org/blast.php,isolate.fusariumdb.org,high_linguistic_score
34888618,Unsupervised construction of computational graphs for gene expression data with explicit structural inductive biases.,https://github.com/paulmorio/gincco,github.com,high_linguistic_score
34888618,Unsupervised construction of computational graphs for gene expression data with explicit structural inductive biases.,https://github.com/paulmorio/protclus,github.com,high_linguistic_score
34888624,EnGRaiN: a supervised ensemble learning method for recovery of large-scale gene regulatory networks.,https://github.com/AluruLab/EnGRaiN,github.com,high_linguistic_score
34893819,CellMeSH: probabilistic cell-type identification using indexed literature.,https://uncurl.cs.washington.edu/db_query,uncurl.cs.washington.edu,high_linguistic_score
34893819,CellMeSH: probabilistic cell-type identification using indexed literature.,https://github.com/shunfumao/cellmesh,github.com,high_linguistic_score
34893873,MODOMICS: a database of RNA modification pathways. 2021 update.,https://iimcb.genesilico.pl/modomics/,iimcb.genesilico.pl,high_linguistic_score
34897451,Genetic landscape of human mitochondrial genome using whole-genome sequencing.,http://genemed.tech/mtcards/,genemed.tech,high_linguistic_score
34904638,Generation of ENSEMBL-based proteogenomics databases boosts the identification of non-canonical peptides.,https://github.com/bigbio/py-pgatk/,github.com,high_linguistic_score
34904638,Generation of ENSEMBL-based proteogenomics databases boosts the identification of non-canonical peptides.,https://nf-co.re/pgdb,nf-co.re,high_linguistic_score
34904653,Identification and classification of reverse transcriptases in bacterial genomes and metagenomes.,https://github.com/mgtools/myRT,github.com,high_linguistic_score
34904653,Identification and classification of reverse transcriptases in bacterial genomes and metagenomes.,https://omics.informatics.indiana.edu/myRT/,omics.informatics.indiana.edu,high_linguistic_score
34918130,Development of RIKEN Plant Metabolome MetaDatabase.,http://metabobank.riken.jp/pmm/db/plantMetabolomics,metabobank.riken.jp,high_linguistic_score
34918453,Assessing interference in isobaric tag-based sample multiplexing using an 18-plex interference standard.,http://tko.hms.harvard.edu/,tko.hms.harvard.edu,high_linguistic_score
34918744,"exoRBase 2.0: an atlas of mRNA, lncRNA and circRNA in extracellular vesicles from human biofluids.",http://www.exoRBase.org,www.exorbase.org,high_linguistic_score
34927666,Identifying cancer pathway dysregulations using differential causal effects.,https://bioconductor.org/packages/release/bioc/html/dce.html,bioconductor.org,high_linguistic_score
34927666,Identifying cancer pathway dysregulations using differential causal effects.,https://github.com/cbg-ethz/dce,github.com,high_linguistic_score
34927675,CRPMKB: a knowledge base of cancer risk prediction models for systematic comparison and personalized applications.,http://www.sysbio.org.cn/CRPMKB/,www.sysbio.org.cn,high_linguistic_score
34928524,Nomograms including the UBC<sup>®</sup> Rapid test to detect primary bladder cancer based on a multicentre dataset.,http://www.blucab-index.net,www.blucab-index.net,high_linguistic_score
34933331,TMNP: a transcriptome-based multi-scale network pharmacology platform for herbal medicine.,http://www.bcxnfz.top/TMNP,www.bcxnfz.top,high_linguistic_score
34935889,geoCancerPrognosticDatasetsRetriever: a bioinformatics tool to easily identify cancer prognostic datasets on Gene Expression Omnibus (GEO).,https://metacpan.org/pod/App::geoCancerPrognosticDatasetsRetriever,metacpan.org,high_linguistic_score
34935889,geoCancerPrognosticDatasetsRetriever: a bioinformatics tool to easily identify cancer prognostic datasets on Gene Expression Omnibus (GEO).,https://github.com/AbbasAlameer/geoCancerPrognosticDatasetsRetriever,github.com,high_linguistic_score
34935911,MACA: marker-based automatic cell-type annotation for single-cell expression data.,https://github.com/ImXman/MACA,github.com,high_linguistic_score
34941991,MEANGS: an efficient seed-free tool for de novo assembling animal mitochondrial genome using whole genome NGS data.,https://github.com/YanCCscu/meangs,github.com,high_linguistic_score
34951622,"GEnView: a gene-centric, phylogeny-based comparative genomics pipeline for bacterial genomes and plasmids.",https://github.com/EbmeyerSt/GEnView,github.com,high_linguistic_score
34951848,Study of the Subjective and Objective Quality of High Motion Live Streaming Videos.,https://live.ece,live.ece,high_linguistic_score
34954787,SIGNORApp: a Cytoscape 3 application to access SIGNOR data.,https://github.com/SIGNORcysAPP/signor-app,github.com,high_linguistic_score
34954787,SIGNORApp: a Cytoscape 3 application to access SIGNOR data.,https://apps.cytoscape.org/apps/signorapp,apps.cytoscape.org,high_linguistic_score
34954795,CoDNaS-RNA: a database of conformational diversity in the native state of RNA.,http://ufq.unq.edu.ar/codnasrna,ufq.unq.edu.ar,high_linguistic_score
34954795,CoDNaS-RNA: a database of conformational diversity in the native state of RNA.,https://codnas-rna.bioinformatica.org/,codnas-rna.bioinformatica.org,high_linguistic_score
34962976,RAxML Grove: an empirical phylogenetic tree database.,https://github.com/angtft/RAxMLGrove,github.com,high_linguistic_score
34965209,A Subjective and Objective Study of Space-Time Subsampled Video Quality.,https://live.ece.utexas.edu/research/ETRI-LIVE_STSVQ/index.html,live.ece.utexas.edu,high_linguistic_score
34977976,PlantRep: a database of plant repetitive elements.,http://www.plantrep.cn/,www.plantrep.cn,high_linguistic_score
34983060,MedTator: a serverless annotation tool for corpus development.,https://ohnlp.github.io/MedTator,ohnlp.github.io,high_linguistic_score
34983060,MedTator: a serverless annotation tool for corpus development.,https://github.com/OHNLP/MedTator,github.com,high_linguistic_score
34985769,FPIA: A database for gene fusion profiling and interactive analyses.,http://bioinfo-sysu.com/fpia,bioinfo-sysu.com,high_linguistic_score
34986596,The Human Proteoform Atlas: a FAIR community resource for experimentally derived proteoforms.,http://human-proteoform-atlas.org,human-proteoform-atlas.org,high_linguistic_score
34986597,HMDB 5.0: the Human Metabolome Database for 2022.,https://hmdb.ca,hmdb.ca,high_linguistic_score
34986598,"ECO: the Evidence and Conclusion Ontology, an update for 2022.",https://evidenceontology.org/,evidenceontology.org,high_linguistic_score
