pmid,source,setfit_confidence
32918236,setfit,0.71976846
29873773,setfit,0.7197621
25355642,setfit,0.7197607
28775673,setfit,0.71975297
22635116,setfit,0.71975064
32759329,setfit,0.719746
24574116,setfit,0.71974105
21594694,setfit,0.7197338
27899596,setfit,0.71972144
21423937,setfit,0.719719
25917548,setfit,0.7197087
35415398,setfit,0.7197064
24416282,setfit,0.7197064
29155427,setfit,0.7197022
31678629,setfit,0.71967953
28298238,setfit,0.7196672
27055828,setfit,0.71966666
33306800,setfit,0.7196493
32912315,setfit,0.7196387
28355123,setfit,0.71963847
26442933,setfit,0.71963114
29036676,setfit,0.719628
22080563,setfit,0.719624
22139919,setfit,0.71962225
24316576,setfit,0.7196207
22192575,setfit,0.71961987
24089456,setfit,0.71961874
23161674,setfit,0.7196187
27552220,setfit,0.71960264
30958812,setfit,0.719597
22075991,setfit,0.71959233
24243846,setfit,0.71959037
23417799,setfit,0.71958786
21896772,setfit,0.7195866
26304539,setfit,0.7195792
22737123,setfit,0.7195694
31696235,setfit,0.7195641
27072794,setfit,0.71955305
26038555,setfit,0.71954584
29140435,setfit,0.719544
26983021,setfit,0.71953416
30886413,setfit,0.71953374
34616633,setfit,0.7195316
21715386,setfit,0.71951276
23019491,setfit,0.71950924
23395730,setfit,0.71949476
29884752,setfit,0.7194846
22675348,setfit,0.71948147
30944336,setfit,0.71948117
30147447,setfit,0.7194715
23203867,setfit,0.7194673
32621602,setfit,0.71945614
25946108,setfit,0.7194503
24271400,setfit,0.7194486
23585030,setfit,0.71944755
21414966,setfit,0.71944577
26078477,setfit,0.7194445
24122928,setfit,0.71943325
23293959,setfit,0.7194328
28535294,setfit,0.7194302
23203877,setfit,0.719425
21438073,setfit,0.7194231
22067448,setfit,0.71941835
23180575,setfit,0.71941566
34527190,setfit,0.71939886
27562499,setfit,0.7193943
28829434,setfit,0.7193934
29267848,setfit,0.71937674
25538713,setfit,0.7193653
31441165,setfit,0.71935374
27989944,setfit,0.7193511
23092926,setfit,0.71935105
23046922,setfit,0.71934986
28888961,setfit,0.7193439
23902523,setfit,0.7193375
25628763,setfit,0.7193236
34427185,setfit,0.71932036
33155801,setfit,0.71931887
24894505,setfit,0.7193158
27749924,setfit,0.7193109
22981419,setfit,0.71930563
22689639,setfit,0.7192983
28549478,setfit,0.7192955
22135291,setfit,0.7192871
31221226,setfit,0.7192749
30134653,setfit,0.7192716
27435057,setfit,0.7192692
22493527,setfit,0.7192639
33181826,setfit,0.7192517
34138926,setfit,0.719249
27081157,setfit,0.71924895
31921945,setfit,0.7192383
29106626,setfit,0.7192231
25953081,setfit,0.7192189
29218876,setfit,0.7192112
27273290,setfit,0.71920973
32743661,setfit,0.71919715
28025344,setfit,0.71919215
24000174,setfit,0.71919173
27898761,setfit,0.7191905
29106630,setfit,0.719177
24266983,setfit,0.71917623
27185890,setfit,0.7191739
30397019,setfit,0.7191665
27255189,setfit,0.71916014
21989143,setfit,0.719151
34484161,setfit,0.71913964
23627461,setfit,0.7191396
30052798,setfit,0.71913934
21489225,setfit,0.7191343
23230445,setfit,0.7191263
21873635,setfit,0.71912354
27933521,setfit,0.7191214
22213732,setfit,0.71911573
32089838,setfit,0.71910703
27515824,setfit,0.7191065
33191949,setfit,0.71909696
30445601,setfit,0.7190865
27493588,setfit,0.71907204
33480398,setfit,0.7190693
28583068,setfit,0.71905226
22272365,setfit,0.7190432
24175918,setfit,0.7190432
32311220,setfit,0.71902645
21063945,setfit,0.7190251
23203882,setfit,0.7190136
30525664,setfit,0.7190089
21249531,setfit,0.71900535
33104791,setfit,0.7190032
24653003,setfit,0.71899503
21429187,setfit,0.7189937
33373364,setfit,0.7189923
28112271,setfit,0.71898836
27678076,setfit,0.71898526
24954722,setfit,0.7189807
33945539,setfit,0.7189736
32492257,setfit,0.71895814
26551925,setfit,0.7189556
28386247,setfit,0.71895385
22373409,setfit,0.718949
35050136,setfit,0.71894765
34710081,setfit,0.7189452
22829735,setfit,0.7189388
33588073,setfit,0.7189374
22594999,setfit,0.7189363
25378312,setfit,0.71893203
27380722,setfit,0.7189018
26051359,setfit,0.71889997
22238640,setfit,0.71889836
29761461,setfit,0.71889555
31618524,setfit,0.7188938
26738065,setfit,0.7188908
26220682,setfit,0.7188839
32862462,setfit,0.7188789
27087305,setfit,0.7188703
31688940,setfit,0.71886957
26656948,setfit,0.7188554
26746174,setfit,0.71885246
27698587,setfit,0.7188444
31602314,setfit,0.71884406
26476449,setfit,0.71884334
24288377,setfit,0.718843
29915188,setfit,0.7188414
22120661,setfit,0.718841
25946867,setfit,0.7188336
30956140,setfit,0.7188252
21306634,setfit,0.7188158
26858636,setfit,0.7188022
31758445,setfit,0.71880203
29126481,setfit,0.7187948
29657278,setfit,0.7187925
23093600,setfit,0.71878636
23180781,setfit,0.71878624
29092937,setfit,0.7187841
22514186,setfit,0.7187777
31600445,setfit,0.7187731
33502982,setfit,0.71877104
26602607,setfit,0.718771
32180547,setfit,0.71877044
31680137,setfit,0.71876657
32439922,setfit,0.71875423
32160038,setfit,0.718754
22161324,setfit,0.71875274
31628884,setfit,0.71875095
23134636,setfit,0.7187373
31350405,setfit,0.71870714
34728623,setfit,0.71867293
34415997,setfit,0.71866983
31691822,setfit,0.718659
32492285,setfit,0.7186529
27098042,setfit,0.7186402
33436076,setfit,0.7186366
29218563,setfit,0.7186313
25398896,setfit,0.71862626
26615188,setfit,0.71862507
28011774,setfit,0.71862423
27899673,setfit,0.71862245
30357403,setfit,0.7186218
21715389,setfit,0.7186199
24301061,setfit,0.7186169
34606606,setfit,0.7186153
25099149,setfit,0.7186138
25757780,setfit,0.71860933
32897077,setfit,0.7186059
23650175,setfit,0.7186024
29762553,setfit,0.7186022
33070389,setfit,0.7185947
27899636,setfit,0.7185886
34773949,setfit,0.7185763
33683885,setfit,0.71856695
24838565,setfit,0.7185576
33153359,setfit,0.71855587
30799499,setfit,0.718531
24773139,setfit,0.718529
34531510,setfit,0.71852255
33888059,setfit,0.71851677
28451979,setfit,0.71851236
22256025,setfit,0.7185056
31411700,setfit,0.7185033
22130871,setfit,0.71849006
34867870,setfit,0.71847415
33539890,setfit,0.7184589
30413482,setfit,0.7184491
34183122,setfit,0.71844745
22730453,setfit,0.7184441
28150232,setfit,0.71843916
29993817,setfit,0.7184331
33758194,setfit,0.7184301
25969446,setfit,0.7184188
28150250,setfit,0.71841705
23203875,setfit,0.71840787
22650976,setfit,0.7184007
27896719,setfit,0.71840054
33963181,setfit,0.71839404
23981286,setfit,0.71839315
21952610,setfit,0.71838486
32974523,setfit,0.7183831
22321436,setfit,0.71837753
28130422,setfit,0.7183772
34437544,setfit,0.7183587
25838808,setfit,0.7183528
27603022,setfit,0.71834767
22178513,setfit,0.718342
23936191,setfit,0.71834147
33995484,setfit,0.7183381
22522342,setfit,0.71833277
32981130,setfit,0.7183327
22916228,setfit,0.71832955
33066733,setfit,0.7183248
29993658,setfit,0.71830773
26490957,setfit,0.71828806
29315317,setfit,0.7182874
21595960,setfit,0.7182859
32576239,setfit,0.71828294
25380782,setfit,0.71828264
29025394,setfit,0.7182806
24304899,setfit,0.71827483
26779411,setfit,0.7182733
31411686,setfit,0.71826446
23929679,setfit,0.71826434
31895510,setfit,0.7182606
25646545,setfit,0.71825933
32761077,setfit,0.7182581
21901127,setfit,0.71825546
26631123,setfit,0.7182438
28161522,setfit,0.71824306
23193278,setfit,0.7182391
28786034,setfit,0.718236
33676410,setfit,0.71823496
33277365,setfit,0.7182334
25463038,setfit,0.7182332
26357328,setfit,0.7182309
26519061,setfit,0.71822584
28350387,setfit,0.7182223
29036719,setfit,0.71821564
34930955,setfit,0.7182032
30945213,setfit,0.71819043
34627149,setfit,0.7181792
32528065,setfit,0.7181786
28049410,setfit,0.71817505
24215429,setfit,0.71816546
31648087,setfit,0.7181634
23873955,setfit,0.7181589
33125081,setfit,0.718157
28456806,setfit,0.71815425
27643925,setfit,0.7181456
27286472,setfit,0.71814066
32185395,setfit,0.7181357
31583638,setfit,0.71812576
28327910,setfit,0.71812534
25970262,setfit,0.7181173
21632604,setfit,0.71811616
22323219,setfit,0.7180949
32651380,setfit,0.7180884
25993562,setfit,0.7180861
29156309,setfit,0.71808505
32061129,setfit,0.7180702
33079992,setfit,0.7180662
29077942,setfit,0.71806526
23548155,setfit,0.7180444
33835022,setfit,0.7180431
23318308,setfit,0.7180367
28187156,setfit,0.71803653
23584835,setfit,0.7180346
34764987,setfit,0.7180201
31462275,setfit,0.7180149
30453940,setfit,0.7180129
29459035,setfit,0.7180075
30343386,setfit,0.71800154
33973667,setfit,0.7179995
32421831,setfit,0.7179984
27323842,setfit,0.7179914
26518717,setfit,0.71798897
27899614,setfit,0.71798724
30295719,setfit,0.7179814
31247098,setfit,0.7179806
23192546,setfit,0.71796983
33216898,setfit,0.7179633
32598921,setfit,0.717963
23205526,setfit,0.71795624
33762594,setfit,0.71795535
24130465,setfit,0.71795166
32581636,setfit,0.7179474
27899662,setfit,0.717945
23494302,setfit,0.7179433
29727060,setfit,0.71793884
27736016,setfit,0.71792996
25934803,setfit,0.71792156
32362126,setfit,0.7179122
24533660,setfit,0.7178985
26202448,setfit,0.71789473
31960906,setfit,0.7178942
33430980,setfit,0.7178912
33482803,setfit,0.71789074
26130660,setfit,0.7178761
23264875,setfit,0.717862
33765498,setfit,0.7178566
30497362,setfit,0.71784896
30986656,setfit,0.7178453
30115101,setfit,0.71784073
33119407,setfit,0.71782935
34150506,setfit,0.71781737
24441647,setfit,0.7178173
25077800,setfit,0.71781015
21255393,setfit,0.7178082
33066523,setfit,0.71780366
24270786,setfit,0.7178035
30307985,setfit,0.71779406
23603846,setfit,0.71779394
28172359,setfit,0.71778613
22116063,setfit,0.717785
27259807,setfit,0.71778256
32395768,setfit,0.7177787
24093723,setfit,0.71777594
30097532,setfit,0.717771
26138566,setfit,0.71776915
29392860,setfit,0.7177599
29072139,setfit,0.71774256
28096900,setfit,0.7177387
28440791,setfit,0.71772313
29446725,setfit,0.7177163
30788499,setfit,0.7177131
26045719,setfit,0.71770895
30963491,setfit,0.7177019
28654086,setfit,0.71769834
29023571,setfit,0.7176881
27862010,setfit,0.71768713
24609470,setfit,0.71768576
31617460,setfit,0.7176836
34776736,setfit,0.7176787
28025334,setfit,0.71767676
34183675,setfit,0.71767133
31978042,setfit,0.7176704
33778495,setfit,0.71766657
34762696,setfit,0.71766376
27779619,setfit,0.71764886
31014229,setfit,0.717648
27899658,setfit,0.71764404
30958698,setfit,0.7176426
31958638,setfit,0.7176402
25885037,setfit,0.71763325
27228153,setfit,0.7176282
25161256,setfit,0.717625
30335154,setfit,0.717624
24297253,setfit,0.7176202
26248563,setfit,0.7176113
25343872,setfit,0.71759874
22641850,setfit,0.7175918
26200754,setfit,0.7175834
34255476,setfit,0.71757686
26110025,setfit,0.71757054
24174544,setfit,0.7175625
33306802,setfit,0.71756077
33304470,setfit,0.7175588
25343866,setfit,0.71755695
28291758,setfit,0.71754795
21993779,setfit,0.71754664
25068261,setfit,0.7175451
33575627,setfit,0.7175442
34607604,setfit,0.71753865
29182600,setfit,0.7175384
30576484,setfit,0.7175276
28977511,setfit,0.71752524
27899558,setfit,0.71752155
31621010,setfit,0.71751225
23418540,setfit,0.7175072
23748957,setfit,0.71750146
21949701,setfit,0.7174994
25580224,setfit,0.71748984
30542370,setfit,0.71747756
29706973,setfit,0.7174765
22080555,setfit,0.71746355
34527196,setfit,0.71746135
21743062,setfit,0.71746
33313828,setfit,0.71745205
31667520,setfit,0.71745014
29143556,setfit,0.71744585
34405124,setfit,0.7174391
21976421,setfit,0.717438
31208327,setfit,0.71743655
34318308,setfit,0.71743506
27239475,setfit,0.7174242
34530727,setfit,0.7174113
32469061,setfit,0.71740556
32750890,setfit,0.7174042
24626529,setfit,0.71740097
34592929,setfit,0.7173896
26495281,setfit,0.71737623
30321428,setfit,0.71736115
21831299,setfit,0.7173597
27392431,setfit,0.71734804
26813635,setfit,0.7173464
28501650,setfit,0.7173456
23468974,setfit,0.7173423
32650716,setfit,0.7173321
30339680,setfit,0.71733063
33749993,setfit,0.7173202
26519406,setfit,0.7173183
33826699,setfit,0.71731627
23592298,setfit,0.7173098
26602691,setfit,0.71730864
27074495,setfit,0.7173041
27694206,setfit,0.7172935
26357331,setfit,0.71728003
26864723,setfit,0.7172769
32910939,setfit,0.7172757
22611131,setfit,0.717275
22976213,setfit,0.7172749
24364790,setfit,0.7172666
32967423,setfit,0.7172655
22955989,setfit,0.7172525
31489338,setfit,0.7172508
30290815,setfit,0.7172427
32616517,setfit,0.7172417
26876161,setfit,0.71723646
27454439,setfit,0.7172311
30298252,setfit,0.7172295
24948611,setfit,0.7172266
32661237,setfit,0.71722275
23792952,setfit,0.71722066
21082430,setfit,0.71721935
29036684,setfit,0.7172154
23064119,setfit,0.7172116
25224438,setfit,0.7172005
30883301,setfit,0.7171994
32809192,setfit,0.7171901
28632236,setfit,0.7171823
30444913,setfit,0.7171717
22760305,setfit,0.7171531
29533231,setfit,0.7171445
29309061,setfit,0.7171384
29136216,setfit,0.717131
21498547,setfit,0.7171279
23584836,setfit,0.7171166
23019219,setfit,0.7171096
22226708,setfit,0.7170932
30341991,setfit,0.71708935
31488049,setfit,0.71708417
31598703,setfit,0.7170814
28279853,setfit,0.7170813
30021717,setfit,0.71707654
33633781,setfit,0.7170747
25429972,setfit,0.71707195
24223973,setfit,0.71707153
28961353,setfit,0.7170647
23256920,setfit,0.71704286
24264865,setfit,0.7170379
25753710,setfit,0.71703374
25977773,setfit,0.7170283
31733057,setfit,0.7170197
30172843,setfit,0.7170187
32080203,setfit,0.71701705
21644557,setfit,0.71701366
28387604,setfit,0.71701103
30543636,setfit,0.71697843
27803746,setfit,0.71697456
25925569,setfit,0.716973
28940711,setfit,0.7169686
27226753,setfit,0.7169499
31664891,setfit,0.7169418
22545727,setfit,0.7169301
30304510,setfit,0.7169228
25025130,setfit,0.71692157
30810209,setfit,0.71690667
25953080,setfit,0.71690214
21705364,setfit,0.71689993
23314754,setfit,0.7168999
24065654,setfit,0.71689624
22645600,setfit,0.71688515
30343663,setfit,0.71687555
30564943,setfit,0.71687496
21660515,setfit,0.71687424
21423723,setfit,0.71686924
25380781,setfit,0.71686697
30835466,setfit,0.7168657
21886097,setfit,0.716854
27987175,setfit,0.7168493
28959395,setfit,0.7168438
26940363,setfit,0.7168301
22888147,setfit,0.71682435
23203884,setfit,0.7168106
33097734,setfit,0.71680766
31844049,setfit,0.716803
25887746,setfit,0.71679586
34592148,setfit,0.71679205
23448274,setfit,0.71678823
25086851,setfit,0.71677244
23846593,setfit,0.71677214
26729913,setfit,0.7167666
30414112,setfit,0.7167606
26363020,setfit,0.71675885
22527113,setfit,0.7167503
27307138,setfit,0.7167451
23161678,setfit,0.7167347
29579071,setfit,0.7166991
32248122,setfit,0.7166934
34638170,setfit,0.71667856
30947281,setfit,0.71666694
24198245,setfit,0.71666676
27827988,setfit,0.71666396
26981382,setfit,0.7166614
21943917,setfit,0.7166565
21674231,setfit,0.7166558
22434841,setfit,0.7166556
26153368,setfit,0.71664333
29156006,setfit,0.71663785
31201122,setfit,0.7166351
28229138,setfit,0.7166289
25411634,setfit,0.7166277
24267948,setfit,0.71662366
33019775,setfit,0.71662104
27000774,setfit,0.7166012
31468964,setfit,0.7165893
34733246,setfit,0.71658915
30426823,setfit,0.7165888
33289885,setfit,0.7165832
32038719,setfit,0.7165785
33931103,setfit,0.71656984
26833690,setfit,0.71655965
28365732,setfit,0.7165573
27022160,setfit,0.7165457
22399472,setfit,0.7165354
24225317,setfit,0.7165345
30201843,setfit,0.71652836
30261835,setfit,0.716528
23719696,setfit,0.7165267
31352145,setfit,0.71652246
25428374,setfit,0.7165106
33616668,setfit,0.7165086
26010663,setfit,0.71650434
25436610,setfit,0.7165026
24300438,setfit,0.7164948
28150246,setfit,0.7164913
21781283,setfit,0.7164889
25361966,setfit,0.71645445
21523460,setfit,0.7164479
33237278,setfit,0.71644205
30963208,setfit,0.71641815
23357920,setfit,0.71641773
32367112,setfit,0.7164116
23613683,setfit,0.71640205
32245390,setfit,0.716396
29698482,setfit,0.7163853
24392115,setfit,0.71638083
27016733,setfit,0.7163786
24688649,setfit,0.7163743
28678736,setfit,0.7163561
22227717,setfit,0.7163457
22355227,setfit,0.71634305
29892514,setfit,0.71632886
25425034,setfit,0.7163275
23342000,setfit,0.7163251
31888458,setfit,0.7163208
29106618,setfit,0.7162929
22940442,setfit,0.71628875
26975657,setfit,0.7162822
26577780,setfit,0.7162791
28542205,setfit,0.7162727
22096231,setfit,0.7162712
31297982,setfit,0.71627
30030810,setfit,0.7162684
33193550,setfit,0.71626455
29220485,setfit,0.7162624
34615485,setfit,0.71625006
23975784,setfit,0.7162426
25887686,setfit,0.71622837
28554830,setfit,0.7162194
26989151,setfit,0.716219
27084939,setfit,0.71621764
31220459,setfit,0.7162106
29358742,setfit,0.7161992
22161327,setfit,0.71619916
23176192,setfit,0.7161942
33735949,setfit,0.7161916
32406920,setfit,0.71618897
34117266,setfit,0.71618426
33117966,setfit,0.7161721
31544935,setfit,0.7161453
23181507,setfit,0.71614516
25005261,setfit,0.7161385
31164211,setfit,0.7161301
22833496,setfit,0.71612287
27039265,setfit,0.7161225
27885171,setfit,0.71611446
29106667,setfit,0.71610695
31672995,setfit,0.7161055
26051695,setfit,0.71610224
26120140,setfit,0.716101
23934791,setfit,0.7160989
34907160,setfit,0.71609807
27009807,setfit,0.7160959
32255760,setfit,0.7160953
33377911,setfit,0.7160863
30150755,setfit,0.7160845
26483014,setfit,0.71608126
29087694,setfit,0.71607155
29761455,setfit,0.7160711
23398680,setfit,0.71606594
22323063,setfit,0.716065
26416523,setfit,0.7160578
22761703,setfit,0.7160535
31506471,setfit,0.71604884
25888481,setfit,0.71604455
24647222,setfit,0.716037
24007337,setfit,0.7160359
22541592,setfit,0.7160343
23671333,setfit,0.71603197
21651792,setfit,0.716023
31361941,setfit,0.7160185
21199820,setfit,0.71601605
27307640,setfit,0.71601546
29939984,setfit,0.7160003
26627443,setfit,0.71599495
24564377,setfit,0.71598434
34723794,setfit,0.7159686
26208916,setfit,0.7159683
26185615,setfit,0.7159609
31552413,setfit,0.7159605
22074346,setfit,0.7159574
24243849,setfit,0.7159459
31349743,setfit,0.7159388
32537769,setfit,0.7159304
33060171,setfit,0.7159216
23208789,setfit,0.7159211
27573070,setfit,0.71591157
34133710,setfit,0.7158942
30057931,setfit,0.7158835
21803786,setfit,0.71588236
25951377,setfit,0.71587545
23819467,setfit,0.71587396
31665441,setfit,0.71586746
31975977,setfit,0.7158491
33262342,setfit,0.7158474
21944492,setfit,0.7158392
26043208,setfit,0.71583563
26578587,setfit,0.7158281
24838570,setfit,0.7158253
34423335,setfit,0.71581846
24130572,setfit,0.71581215
21603635,setfit,0.71580744
26107821,setfit,0.71580726
34061207,setfit,0.7158027
25281234,setfit,0.71578294
22669907,setfit,0.7157618
32472030,setfit,0.7157497
29059324,setfit,0.7157477
27490953,setfit,0.7157403
30944337,setfit,0.71573806
34271847,setfit,0.7157348
27895661,setfit,0.715726
33539874,setfit,0.7157188
29118374,setfit,0.71571773
24773765,setfit,0.7157117
27955641,setfit,0.715705
25935546,setfit,0.71570164
28588237,setfit,0.7156826
23509110,setfit,0.7156825
27373836,setfit,0.71567935
30979097,setfit,0.7156755
28472367,setfit,0.7156642
31260041,setfit,0.71566105
30084867,setfit,0.71566004
30891576,setfit,0.7156552
31219564,setfit,0.7156472
22846459,setfit,0.7156372
