inventory_row_id,best_name,extracted_url,source_batch,inventory_pmid,match_type,confidence,baseline_resource_id,baseline_short_name,baseline_full_name,is_gcbr,recommendation,user_decision
814,Triticeae-genetribe,https://chenym1.github.io/genetribe/,2010-2022,32979565,NO_MATCH,0.0,,,,,NEW_RESOURCE,
815,Covid Trial Monitor,https://bioinfo.ieo.it/shiny/app/CovidCT,2010-2022,32695791,NO_MATCH,0.0,,,,,NEW_RESOURCE,
816,Developing Mouse Brain Atlas,http://developingmouse.brain-map.org,2010-2022,24952961,NO_MATCH,0.0,,,,,NEW_RESOURCE,
817,IMAGEJ,http://biii.eu/,2010-2022,31432473,NO_MATCH,0.0,,,,,NEW_RESOURCE,
818,Mozatlas,http://www.tissue-atlas.org,2010-2022,21649883,NO_MATCH,0.0,,,,,NEW_RESOURCE,
819,INBO,http://waarnemingen.be,2010-2022,27199606,NO_MATCH,0.0,,,,,NEW_RESOURCE,
820,DNA G,https://ericlarg4.github.io/G4_database.html,2010-2022,33555347,NO_MATCH,0.0,,,,,NEW_RESOURCE,
821,Lepidodb,http://bipaa.genouest.org/sp/ostrinia_scapulalis/,2010-2022,29785409,NO_MATCH,0.0,,,,,NEW_RESOURCE,
822,Transcriptome Variation Analysis,http://travadb.org/,2010-2022,27549386,NO_MATCH,0.0,,,,,NEW_RESOURCE,
823,IAT,http://odin.ccg.unam.mx/ODIN/bc2015-miRNA/,2010-2022,28605770,NO_MATCH,0.0,,,,,NEW_RESOURCE,
824,Eurexpress Atlas,http://www.eurexpress.org,2010-2022,21267068,NO_MATCH,0.0,,,,,NEW_RESOURCE,
825,3d-pdf,http://diposit.ub.edu/dspace/handle/2445/112442,2010-2022,30051302,NO_MATCH,0.0,,,,,NEW_RESOURCE,
826,Rodent Brain Workbench,http://www.rbwb.org,2010-2022,21829640,NO_MATCH,0.0,,,,,NEW_RESOURCE,
827,Cancer Therapeutics Response Portal,http://www.broadinstitute.org/ctrp,2010-2022,23993102,NO_MATCH,0.0,,,,,NEW_RESOURCE,
828,Hemiptera,http://trivellone.speciesfile.org/,2010-2022,30846902,NO_MATCH,0.0,,,,,NEW_RESOURCE,
829,Spot-seq,http://sparks-lab.org,2010-2022,24123256,NO_MATCH,0.0,,,,,NEW_RESOURCE,
830,Fyco1,https://baillielab.net/maic/covid19,2010-2022,33339864,NO_MATCH,0.0,,,,,NEW_RESOURCE,
831,Challenge,http://live.ece.utexas.edu/research/ChallengeDB/index.html,2010-2022,26571530,NO_MATCH,0.0,,,,,NEW_RESOURCE,
832,Konstanz,https://comptox.epa.gov/dashboard/,2010-2022,30167882,NO_MATCH,0.0,,,,,NEW_RESOURCE,
833,EBISC,https://cells.ebisc.org/,2010-2022,34229210,NO_MATCH,0.0,,,,,NEW_RESOURCE,
834,Covalent Interactions Atlas Benchmark Data Sets,http://www.nciatlas.org,2010-2022,32941026,NO_MATCH,0.0,,,,,NEW_RESOURCE,
835,MOODLE,http://www.unf3s.org/,2010-2022,23790654,NO_MATCH,0.0,,,,,NEW_RESOURCE,
836,GREEKC,https://www.ebi.ac.uk/QuickGO/targetset/dbTF,2010-2022,34673265,NO_MATCH,0.0,,,,,NEW_RESOURCE,
837,Tumormap,https://tumormap.ucsc.edu/?p=RCG_lungNENomics/LNEN,2010-2022,33124659,NO_MATCH,0.0,,,,,NEW_RESOURCE,
838,Demeter2,https://depmap.org/R2-D2,2010-2022,30389920,NO_MATCH,0.0,,,,,NEW_RESOURCE,
839,Spl-adr-200db,https://bionlp.nlm.nih.gov/tac2017adversereactions/,2010-2022,29381145,NO_MATCH,0.0,,,,,NEW_RESOURCE,
840,OFTCON,http://www.photochemistry.org,2010-2022,34121770,NO_MATCH,0.0,,,,,NEW_RESOURCE,
841,Mnemiopsis Genome,http://research.nhgri.nih.gov/mnemiopsis/,2010-2022,24773765,NO_MATCH,0.0,,,,,NEW_RESOURCE,
842,Hicexplorer,http://chorogenome.ie-freiburg.mpg.de,2010-2022,29335486,NAME_FUZZY,0.87,5585,HSC-Explorer,,0,REVIEW,
843,MAP,http://www.OMAP.org,2010-2022,24037269,NAME_EXACT,0.95,6571,MAP,microRNA Analysis Portal,0,LIKELY_IN_BASELINE,
844,Australian Phytoplankton Database,http://portal.aodn.org.au/,2010-2022,27328409,NO_MATCH,0.0,,,,,NEW_RESOURCE,
845,SAV,http://www.nabelek.sav.sk,2010-2022,28127245,NAME_FUZZY,0.857,4774,SAVI,Synthetically Accessible Virtual Inventory,0,REVIEW,
846,gene expression omnibus,http://hiv.gxbsidra.org/dm3/geneBrowser/list,2010-2022,27134731,NAME_EXACT,0.95,7675,GEO,Gene Expression Omnibus,0,LIKELY_IN_BASELINE,
847,A Large-scale,http://www.sanderlab.org/pancanmet,2010-2022,29396322,NO_MATCH,0.0,,,,,NEW_RESOURCE,
848,Project Score,https://score.depmap.sanger.ac.uk/,2010-2022,33068406,NO_MATCH,0.0,,,,,NEW_RESOURCE,
849,LAMP,https://rios.mp.fhi.mpg.de,2010-2022,33430968,NAME_EXACT,0.95,8346,LAMP,,0,LIKELY_IN_BASELINE,
850,geo,http://placentalendocrinology.gxbsidra.org/dm3/landing.gsp,2010-2022,27303626,NAME_EXACT,0.95,7675,GEO,Gene Expression Omnibus,0,LIKELY_IN_BASELINE,
851,PDB,http://www.mrc-lmb.cam.ac.uk/pca/,2010-2022,29335563,NAME_EXACT,0.95,8357,PDB,Worldwide Protein Data Bank organization,1,LIKELY_IN_BASELINE,
852,Megalex,https://osf.io/qsd4v/,2010-2022,33006067,NAME_EXACT,0.95,6510,MEGALEX,,0,LIKELY_IN_BASELINE,
853,tcga,https://manticore.niehs.nih.gov/cancerRxTissue,2010-2022,33858332,NAME_EXACT,0.95,8392,TCGA,The Cancer Genome Atlas,0,LIKELY_IN_BASELINE,
854,pdb,http://ifr48.timone.univ-mrs.fr/beta-lactamase/public/,2010-2022,30783007,NAME_EXACT,0.95,8357,PDB,Worldwide Protein Data Bank organization,1,LIKELY_IN_BASELINE,
855,HPO,https://monarchinitiative.org,2010-2022,31701156,NAME_EXACT,0.95,7426,HPO,The Human Phenotype Ontology project,0,LIKELY_IN_BASELINE,
856,ENA,https://meloidogyne.inra.fr/Downloads/Meloidogyne-incognita-V2-2017,2010-2022,30228995,NAME_EXACT,0.95,7319,ENA,European Nucleotide Archive,1,LIKELY_IN_BASELINE,
857,Disorders Of,http://rheuma.biobank.eu,2010-2022,28462625,NAME_EXACT,0.95,5075,DSDatlas,disorders of,0,LIKELY_IN_BASELINE,
858,Knapsack,http://www.knapsackfamily.com/Biomarker/top.php,2010-2022,33705530,NAME_EXACT,0.95,5344,KNApSAcK,,0,LIKELY_IN_BASELINE,
859,prokaryotes,http://mlsa.cnpso.embrapa.br,2010-2022,26040196,NAME_EXACT,0.95,4756,dbPSP,prokaryotes,0,LIKELY_IN_BASELINE,
860,PDB,http://www.zbh.uni-hamburg.de/platinum_dataset,2010-2022,28206754,NAME_EXACT,0.95,8357,PDB,Worldwide Protein Data Bank organization,1,LIKELY_IN_BASELINE,
861,Sequence Read Archive,http://www.ncbi.nlm.nih.gov/sra/,2010-2022,26732614,NAME_EXACT,0.95,7845,SRA,Sequence Read Archive,0,LIKELY_IN_BASELINE,
862,Ucsc Genome Browser,https://snengs.nichd.nih.gov,2010-2022,32533862,NAME_EXACT,0.95,8137,UCSC Genome Browser,UCSC Genome Browser,1,LIKELY_IN_BASELINE,
863,Biomodels,https://sems.uni-rostock.de/projects/masymos/,2010-2022,25754863,NAME_EXACT,0.95,7179,BioModels,,0,LIKELY_IN_BASELINE,
864,geo,http://134.245.63.235/ikmb-tools/bloodmiRs,2010-2022,28934507,NAME_EXACT,0.95,7675,GEO,Gene Expression Omnibus,0,LIKELY_IN_BASELINE,
865,CBS,http://www.SaccharomycesSensuStricto.org,2010-2022,22384314,NAME_EXACT,0.95,4420,CBS,Conserved regulatory Binding Sites,0,LIKELY_IN_BASELINE,
866,proteomexchange,https://massive.ucsd.edu/,2010-2022,33166149,NAME_EXACT,0.95,8383,ProteomeXchange,,1,LIKELY_IN_BASELINE,
867,G Protein,http://www.gpcrdb.org,2010-2022,29203139,NO_MATCH,0.0,,,,,NEW_RESOURCE,
868,prokaryotes,http://meltomeatlas.proteomics.wzw.tum.de:5003/,2010-2022,32284610,NAME_EXACT,0.95,4756,dbPSP,prokaryotes,0,LIKELY_IN_BASELINE,
869,Arrayexpress,http://www.ebi.ac.uk/gxa,2010-2022,22064864,PMID,1.0,8122,Expression Atlas,,0,IN_BASELINE,
870,chembl,http://www.guidetopharmacology.org,2010-2022,24234439,NAME_EXACT,0.95,7147,ChEMBL,,1,LIKELY_IN_BASELINE,
871,string,http://www.isb-sib.ch,2010-2022,24792157,NAME_EXACT,0.95,6606,STRING,,1,LIKELY_IN_BASELINE,
872,uniprotkb | proteomexchange,http://www.openswath.org,2010-2022,25977788,NO_MATCH,0.0,,,,,NEW_RESOURCE,
873,Proteomexchange,http://www.ncbi.nlm.nih.gov/,2010-2022,26305468,NAME_EXACT,0.95,8383,ProteomeXchange,,1,LIKELY_IN_BASELINE,
874,HIV,http://clinicaltrials.gov/ct2/show/NCT00931216,2010-2022,"22970177, 28776320, 32003691, 34969046",NO_MATCH,0.0,,,,,NEW_RESOURCE,
875,Display_record.asp,http://www.crd.york.ac.uk/prospero/display_record.asp?src=trip&ID=CRD42016045605,2010-2022,"28873092, 28934265, 33663077",NO_MATCH,0.0,,,,,NEW_RESOURCE,
876,COVID-19,https://www.phenxtoolkit.org/,2010-2022,"26132000, 28578176, 33905618",NO_MATCH,0.0,,,,,NEW_RESOURCE,
877,Breast-cancer-database,http://web.inf.ufpr.br/vri/breast-cancer-database,2010-2022,"26540668, 31568974",NO_MATCH,0.0,,,,,NEW_RESOURCE,
878,Connectivity_scores,https://jravilab.github.io/connectivity_scores,2010-2022,34013329,NO_MATCH,0.0,,,,,NEW_RESOURCE,
879,MRDP,https://docs.globus.org/mrdp,2010-2022,33816800,NAME_FUZZY,0.857,5643,MDP,and Drugs Portal,0,REVIEW,
880,MLST,http://www.mlst.net,2010-2022,21791094,NO_MATCH,0.0,,,,,NEW_RESOURCE,
881,Genomics,https://www.niagads.org/genomics/,2010-2022,29590295,NAME_FUZZY,0.941,8196,Genomicus,,0,REVIEW,
882,Ctndatashare,http://www.ctndatashare.org,2010-2022,24085772,NO_MATCH,0.0,,,,,NEW_RESOURCE,
883,Aquariumtradedata,https://www.aquariumtradedata.org/,2010-2022,28149703,NO_MATCH,0.0,,,,,NEW_RESOURCE,
884,Databases,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,2010-2022,27199454,NO_MATCH,0.0,,,,,NEW_RESOURCE,
885,BiologicalNetworks,http://www.biologicalnetworks.org,2010-2022,21235794,NO_MATCH,0.0,,,,,NEW_RESOURCE,
886,TEA,http://tea.solgenomics.net/,2010-2022,28379331,NAME_FUZZY,0.857,6756,TCEA,The Cancer Editome Atlas,0,REVIEW,
887,HPTT,https://db.cngb.org/HPTT/,2010-2022,34408729,NO_MATCH,0.0,,,,,NEW_RESOURCE,
888,Human-embryology,https://human-embryology.org,2010-2022,30673660,NO_MATCH,0.0,,,,,NEW_RESOURCE,
889,BRCA,http://brca.iarc.fr/LOVD,2010-2022,21990165,NO_MATCH,0.0,,,,,NEW_RESOURCE,
890,CALIBER,https://www.caliberresearch.org/portal,2010-2022,31329239,NO_MATCH,0.0,,,,,NEW_RESOURCE,
891,Redline72,http://lab6.iitp.ru/ppc/redline72/,2010-2022,26840333,NO_MATCH,0.0,,,,,NEW_RESOURCE,
892,COVID-19,https://amp.pharm.mssm.edu/covid19/,2010-2022,32838343,NO_MATCH,0.0,,,,,NEW_RESOURCE,
893,NOD,http://www.sanger.ac.uk/resources/mouse/nod/,2010-2022,23729657,NO_MATCH,0.0,,,,,NEW_RESOURCE,
894,Childrensheartsurgery,http://childrensheartsurgery.info/,2010-2022,28318512,NO_MATCH,0.0,,,,,NEW_RESOURCE,
895,Mtguide,https://www.ccb.uni-saarland.de/mtguide,2010-2022,31792536,NO_MATCH,0.0,,,,,NEW_RESOURCE,
896,PRO,http://pir.georgetown.edu/pro/,2010-2022,21929785,NO_MATCH,0.0,,,,,NEW_RESOURCE,
897,HIV,https://hubzero.org,2010-2022,26616131,NO_MATCH,0.0,,,,,NEW_RESOURCE,
898,HLA,https://hla-ligand-atlas.org,2010-2022,33858848,NO_MATCH,0.0,,,,,NEW_RESOURCE,
899,Verjolab,http://verjolab.usp.br,2010-2022,29992321,NO_MATCH,0.0,,,,,NEW_RESOURCE,
900,COVID-19,https://covid-19-diagnostics.jrc.ec.europa.eu/,2010-2022,33564397,NO_MATCH,0.0,,,,,NEW_RESOURCE,
901,DNA-,https://mrcppu-covid.bio/,2010-2022,33630831,NO_MATCH,0.0,,,,,NEW_RESOURCE,
902,CMIP5,http://ccafs-climate.org,2010-2022,31959765,NO_MATCH,0.0,,,,,NEW_RESOURCE,
903,Neuroviisas.shtml,http://neuroviisas.med.uni-rostock.de/neuroviisas.shtml,2010-2022,29897426,NO_MATCH,0.0,,,,,NEW_RESOURCE,
904,IBDMDB,http://ibdmdb.org,2010-2022,31142855,NAME_FUZZY,0.909,7285,IBDDB,IBD database,0,REVIEW,
905,Atlas,https://atlas.cancer.org.au,2010-2022,31570101,NAME_EXACT,0.95,8150,ATLAS,Altered TCR Ligand Affinities and Structures,0,LIKELY_IN_BASELINE,
906,RNA,http://crctcell.cancer-pku.cn/,2010-2022,31341169,NO_MATCH,0.0,,,,,NEW_RESOURCE,
907,Lsnorms,https://www.lancaster.ac.uk/psychology/lsnorms/,2010-2022,31832879,NO_MATCH,0.0,,,,,NEW_RESOURCE,
908,Regulatorycircuits,http://regulatorycircuits.org,2010-2022,26950747,NO_MATCH,0.0,,,,,NEW_RESOURCE,
909,LOD,https://lod.proconsortium.org/,2010-2022,33046717,NAME_FUZZY,0.857,7366,LOVD,Leiden Open-source Variation Database,0,REVIEW,
910,SexLinked,http://becklab.github.io/SexLinked,2010-2022,26755347,NO_MATCH,0.0,,,,,NEW_RESOURCE,
911,CCSbase,https://CCSbase.net,2010-2022,32096630,NAME_FUZZY,0.857,7347,EccBase,,0,REVIEW,
912,Diatom-portal,http://networks.systemsbiology.net/diatom-portal/,2010-2022,26560047,NO_MATCH,0.0,,,,,NEW_RESOURCE,
913,Asteroidea,http://www.marinespecies.org/Asteroidea/,2010-2022,22563389,NO_MATCH,0.0,,,,,NEW_RESOURCE,
914,Non-muscle-invasive-bladder-cancer,https://uroweb.org/guideline/non-muscle-invasive-bladder-cancer/,2010-2022,31443960,NO_MATCH,0.0,,,,,NEW_RESOURCE,
915,Synapticgenes,http://synapticgenes.bnd.edu.uy,2010-2022,31870293,NO_MATCH,0.0,,,,,NEW_RESOURCE,
916,THISP,http://www.peptideatlas.org/thisp/,2010-2022,27577934,NO_MATCH,0.0,,,,,NEW_RESOURCE,
917,cutaneousNF,http://www.synapse.org/cutaneousNF,2010-2022,28398289,NO_MATCH,0.0,,,,,NEW_RESOURCE,
918,Cetaf-stable-identifiers,http://cetaf.org/cetaf-stable-identifiers,2010-2022,28365724,NO_MATCH,0.0,,,,,NEW_RESOURCE,
919,CPIC,https://cpicpgx.org/guidelines/guideline-for-fluoropyrimidines-and-dpyd/,2010-2022,29152729,NO_MATCH,0.0,,,,,NEW_RESOURCE,
920,Photochemcad,http://www.photochemcad.com,2010-2022,32757305,NO_MATCH,0.0,,,,,NEW_RESOURCE,
921,JGI,http://jgi.doe.gov/our-science/science-programs/plant-genomics/brachypodium/brachypodium-t-dna-collection/,2010-2022,28432803,NO_MATCH,0.0,,,,,NEW_RESOURCE,
922,Jhubiobank,http://synapse.org/jhubiobank,2010-2022,32561749,NO_MATCH,0.0,,,,,NEW_RESOURCE,
923,Peptaibiotics-database,http://peptaibiotics-database.boku.ac.at,2010-2022,23681723,NO_MATCH,0.0,,,,,NEW_RESOURCE,
924,Curatopes,https://www.curatopes.com,2010-2022,31416842,NO_MATCH,0.0,,,,,NEW_RESOURCE,
925,IKBKG,http://IKBKG.lovd.nl,2010-2022,24339369,NO_MATCH,0.0,,,,,NEW_RESOURCE,
926,SCOPE,http://scope.aertslab.org,2010-2022,29909982,NAME_EXACT,0.95,6453,SCOPe,Structural Classification of Proteins-extended,0,LIKELY_IN_BASELINE,
927,skin,https://skin.science/,2010-2022,33154365,NO_MATCH,0.0,,,,,NEW_RESOURCE,
928,TCDXB,http://osf.io/tcdxb/,2010-2022,31517233,NAME_FUZZY,0.889,7942,TCDB,The Transporter Classification Database,0,REVIEW,
929,eelsdb,https://eelsdb.eu/,2010-2022,26899024,NO_MATCH,0.0,,,,,NEW_RESOURCE,
930,OMD,http://marine-meta.healthscience.sci.waseda.ac.jp/omd/,2010-2022,34108585,NAME_FUZZY,0.857,7995,HOMD,Human Oral Microbiome Database,0,REVIEW,
931,Carcinogenome,https://carcinogenome.org,2010-2022,30964323,NO_MATCH,0.0,,,,,NEW_RESOURCE,
932,RIKEN,https://brc.riken.jp,2010-2022,33455583,NO_MATCH,0.0,,,,,NEW_RESOURCE,
933,COVID-19,https://www.embase.com,2010-2022,34078215,NO_MATCH,0.0,,,,,NEW_RESOURCE,
934,Worldmap,http://worldmap.csmu-liawyp.tw,2010-2022,31096452,NO_MATCH,0.0,,,,,NEW_RESOURCE,
935,qj6cfZg57g6qwzN,https://icg-test.mydisk.nsc.ru/s/qj6cfZg57g6qwzN,2010-2022,33391232,NO_MATCH,0.0,,,,,NEW_RESOURCE,
936,Dc-optimization,https://www.synmirapy.net/dc-optimization,2010-2022,33391542,NO_MATCH,0.0,,,,,NEW_RESOURCE,
937,GALAXY,https://galaxy.sciensano.be,2010-2022,33656437,NO_MATCH,0.0,,,,,NEW_RESOURCE,
938,AMC,http://www.rsc.org/amc,2010-2022,33985289,NO_MATCH,0.0,,,,,NEW_RESOURCE,
939,Pompevariantdatabase,http://www.pompevariantdatabase.nl,2010-2022,33560568,NO_MATCH,0.0,,,,,NEW_RESOURCE,
940,Emodnet-biology,http://www.emodnet-biology.eu/,2010-2022,25632106,NO_MATCH,0.0,,,,,NEW_RESOURCE,
941,ID-TaxER,https://shiny-apps.ceh.ac.uk/ID-TaxER/,2010-2022,34349739,NO_MATCH,0.0,,,,,NEW_RESOURCE,
942,GFP,http://yeastgfp.yeastgenome.org/,2010-2022,22161327,NO_MATCH,0.0,,,,,NEW_RESOURCE,
943,Flygutseq,http://flygutseq.buchonlab.com,2010-2022,26146076,NO_MATCH,0.0,,,,,NEW_RESOURCE,
944,Aflowlib,http://www.aflowlib.org,2010-2022,21644557,NO_MATCH,0.0,,,,,NEW_RESOURCE,
945,mouse,https://mouse.atlas.metabolomics.us/,2010-2022,34654818,NO_MATCH,0.0,,,,,NEW_RESOURCE,
946,BioCyc,https://BioCyc.org,2010-2022,29220477,NO_MATCH,0.0,,,,,NEW_RESOURCE,
947,Frequencymap,http://frequencymap.org,2010-2022,32598850,NO_MATCH,0.0,,,,,NEW_RESOURCE,
948,Taiwancancermap,http://taiwancancermap.csmu-liawyp.tw/,2010-2022,27227915,NO_MATCH,0.0,,,,,NEW_RESOURCE,
949,Healthy-worm-database,http://healthy-worm-database.eu,2010-2022,33683565,NO_MATCH,0.0,,,,,NEW_RESOURCE,
950,Allergen,http://www.allergen.org,2010-2022,24738154,NO_MATCH,0.0,,,,,NEW_RESOURCE,
951,Soyfungigcn,https://soyfungigcn.venanciogroup.uenf.br/,2010-2022,34961779,NO_MATCH,0.0,,,,,NEW_RESOURCE,
952,Rust-expression,http://www.rust-expression.com,2010-2022,33750297,NO_MATCH,0.0,,,,,NEW_RESOURCE,
