entity_name,total_papers,spacy_papers,v2_papers,source,pmids
h,10,0,10,v2,"21089065,23197657,25925844,26220682,26892257,27001666,28011774,28011777,28358052,28969593"
silva,10,10,2,both,"22556368,24293649,24639157,28460071,28648396,29727060,29866037,30497362,32071553,32963001"
crispr,9,0,9,v2,"26771484,28420884,28732207,31349743,31945142,32249828,32894486,34152221,34830205"
brenda,9,9,4,both,"21824409,22233419,25378310,27318307,28438579,30395242,30499394,30567498,33211880"
panther,9,9,5,both,"23819846,25306399,26578592,27899595,28025345,29145643,30371900,30407594,30893420"
cath,9,9,1,both,"22139938,23203869,25348407,25348408,26434392,26578585,28150234,31606900,32621218"
disorders of,9,9,0,spacy,"21520336,22540288,24948611,25267602,25280750,28077565,29437890,29669592,32166871"
http,9,9,0,spacy,"22941959,24913605,25541969,25937880,27862010,28399157,30311374,32695214,32960888"
newly available,9,9,0,spacy,"22201974,23508969,25917548,26519399,32367112,33137182,33311384,34471140,34793578"
mint,9,9,1,both,"21740962,22151178,22165958,23819467,25591449,27115627,29698482,30053238,31945268"
protein data bank,9,7,3,both,"23982150,25062767,25425036,26317409,27603019,28296894,29067736,29533231,30708253"
merops,9,9,5,both,"23584835,25501939,26284514,26527717,27247997,27509041,29145643,30407594,32920969"
mtb,9,9,5,both,"21282667,22538508,23104888,25040013,25332399,26302176,29092943,32737307,33789960"
gxd,9,9,7,both,"24958384,25939429,26045019,26500249,27899677,28161522,28365740,32140729,33104772"
hgnc,9,9,3,both,"23161694,25361968,26842383,27799471,28049410,30053238,30304474,33676929,33959747"
cancer genome atlas,9,7,2,both,"23418540,26375999,27008012,30042785,31132991,31275557,32783648,33019182,34588443"
maizegdb,9,9,8,both,"21558151,21565781,22253616,25304126,26432828,26519406,31245718,33193550,34416864"
ncbi,9,0,9,v2,"22737589,23203889,24259432,25355515,26553804,27899561,30395293,31602479,32761142"
r&d,9,9,0,spacy,"21703607,22807061,23737142,26935085,27386258,27930682,29110597,30715273,32337328"
m,9,0,9,v2,"22119007,25586514,26813105,26882227,31212742,31624841,32691490,33568655,33999024"
$,9,9,0,spacy,"23691495,24457510,26146999,28552937,29060693,29993658,30184194,32298457,33959764"
human cell atlas,9,9,0,spacy,"29092000,29186510,29206104,30243574,30472499,30642873,30995076,32929224,33879355"
b,8,0,8,v2,"21858037,25837719,27070134,32369809,33083472,34449019,34526514,34720637"
concise guide to,8,8,0,spacy,"29055037,31710713,31710714,31710715,31710716,31710717,31710718,31710719"
mgd,8,8,5,both,"25707592,26150326,26223881,26578600,27899570,29092072,29590633,34764338"
gene expression database,8,8,3,both,"24958384,25939429,26045019,27899677,28365740,29761462,32140729,33104772"
genecards,8,8,2,both,"22139914,25199789,26983021,27048349,27899596,27899610,28830434,33676929"
pdbe,8,8,3,both,"21460450,23203869,23633580,23734176,25313161,28158609,31691821,34437766"
mouse genome database,8,6,7,both,"25707592,26013919,26150326,26223881,26578600,27899570,29092072,29590633"
imex,8,8,2,both,"22453911,22611057,27115627,30371822,30602777,32716361,33262342,33794052"
oecd,8,8,0,spacy,"22414578,24805060,26506572,27670079,28479067,29934887,32226594,33398078"
2015/16,8,8,0,spacy,"29055037,31710713,31710714,31710715,31710716,31710717,31710718,31710719"
g,8,1,7,both,"21432999,24110280,24304901,25183856,25753708,27098042,29036542,33551658"
universal protein resource,8,8,2,both,"21546552,24369854,25307260,26088053,26519399,28150232,31130983,31913298"
saxs,8,8,0,spacy,"23151743,24271400,25352555,26931639,26935085,27594684,29218563,30082508"
concise,8,0,8,v2,"29055037,31710713,31710714,31710715,31710716,31710717,31710718,31710719"
bioactive peptides,8,8,0,spacy,"27748755,28490127,29688386,31783634,32244466,32820167,33669858,33898816"
maps,8,8,1,both,"21791100,23584940,24391364,24764601,26776205,30622195,30892876,33709443"
antimicrobial peptide database,8,8,3,both,"22803960,24511461,26602694,27165405,27366202,31361941,31870282,35168785"
a genomics,8,8,0,spacy,"21896772,24906306,25172288,29309061,30339215,31680133,32324802,32655885"
elm,8,8,4,both,"23550212,24214962,28654726,29136216,30576490,31003524,32696353,32831902"
unicarbkb,7,7,4,both,"21898825,23836470,26615188,26940363,27318307,27743371,28150237"
e,7,0,7,v2,"23109553,27237832,28977509,30006563,30097014,31201587,32520685"
pombase,7,7,6,both,"22039153,23203989,23658422,25361970,29761456,30321395,32353878"
worldwide protein data bank,7,6,3,both,"29067736,29533231,29688351,31396911,31691821,32006287,34908533"
pathosystems resource integration center,7,7,4,both,"21896772,23332401,25172288,26903996,28968762,29277864,30352937"
pagerank,7,7,0,spacy,"24358368,28644833,29060693,30403770,31664891,33155801,33430995"
gnomad,7,7,1,both,"30311374,31240104,31606900,32108478,32461655,32611382,33193602"
eupathdb,7,7,5,both,"21705364,22064857,23183102,25573919,29106667,29761457,30152809"
afnd,7,7,7,both,"23198982,25414323,26585775,27189608,29858801,31722398,33755549"
cbs,7,7,0,spacy,"22225511,22384314,24021981,24320595,25479613,26318051,28082759"
t,7,0,7,v2,"27562499,29531295,31418539,31578220,33094747,33391340,34966594"
scope,7,6,4,both,"24304899,26357331,27914894,30403770,30500919,30820573,33094747"
gdb,7,4,3,both,"21618009,22449400,23019491,23088335,23259841,30564943,32331540"
cafa,7,7,2,both,"23514411,25653249,26380077,31208327,31245718,31581775,31744546"
youtube,7,7,0,spacy,"21622662,22527514,23920715,27574113,31278681,33087937,33365016"
hugo gene nomenclature committee,7,7,0,spacy,"23161694,25361968,25819073,26842383,27799471,29126148,30304474"
oma,7,7,3,both,"21737420,23342000,26615188,30893420,31278681,31697362,32089838"
expasy,7,7,3,both,"23001143,23836470,24581802,26615188,28975713,30097532,33849055"
modis,7,7,0,spacy,"29064464,29989589,31672975,31784525,33495477,33664272,34381058"
concise guide,7,7,5,both,"31710713,31710714,31710715,31710716,31710717,31710718,31710719"
2019/20,7,7,0,spacy,"31710713,31710714,31710715,31710716,31710717,31710718,31710719"
biocaddie,7,7,2,both,"29220453,29220454,29220457,29220467,29688372,29688374,31725862"
ph.,7,7,0,spacy,"22635116,24419610,24910331,26656113,27664695,28871084,34349739"
decipher,7,7,2,both,"22962312,23729504,24150940,24839546,28502612,31255713,33001999"
repository,7,0,7,v2,"27075512,28389770,29653352,31475827,32069199,33166390,34762797"
gigadb,7,7,4,both,"23587345,24839546,25356198,25722853,27333791,29186423,30753480"
fantom5,7,7,2,both,"24670763,24670764,25723102,26481351,27001520,28850107,30578915"
its2,7,7,2,both,"22433429,26248563,27310720,30740899,32650716,33749162,34803949"
disprot,6,6,3,both,"25361972,27899601,27965415,29228340,30576490,33305318"
imgt,6,0,6,v2,"21632774,22907343,23080122,25048120,26105823,30196491"
biocreative,6,0,6,v2,"25190367,25209025,27189607,27270713,27524807,30689846"
toolkit,6,0,6,v2,"25099149,27131380,28007912,32719477,33409983,34625425"
gene3d,6,6,2,both,"22139938,25348408,26434392,26578585,28150234,32621218"
rdp,6,6,1,both,"24293649,26283320,28460071,30534599,30917137,31286860"
card,6,6,3,both,"23650175,27789705,30352937,31243193,31665441,32071553"
immuno polymorphism database,6,0,6,v2,"23180793,25048120,25414341,26826444,29858800,31641782"
genome browser,6,0,6,v2,"23908057,25428374,25685613,28437135,29761458,30286773"
o,6,0,6,v2,"23533534,24093723,24666611,29899414,30739313,31014403"
acmg,6,6,0,spacy,"29538399,30465534,30787465,31439692,32994893,33261099"
gtex,6,0,6,v2,"31138121,32180803,33004865,33499903,34254996,34301945"
kir,6,6,0,spacy,"23180793,25048120,25414323,26585775,31641782,31722398"
biological general repository for interaction datasets,6,6,2,both,"23203989,23819467,26243826,26729913,30883301,33070389"
functional annotation of animal genomes,6,6,0,spacy,"25854118,27453069,30427726,31428126,33758196,34234809"
biomodels,6,6,2,both,"21835028,25414348,25904997,29992320,31701150,34867870"
gsa,6,6,1,both,"21487444,23650583,26473729,27832067,29036542,30465537"
nci-60,6,6,0,spacy,"21834535,23203877,23418673,23856246,30553813,33196823"
orthodb,6,6,2,both,"21737420,26615188,27226167,27899580,30893420,33765927"
eggnog,6,6,3,both,"21737420,22096231,28460117,30893420,31923512,34305880"
conserved domain database,6,6,2,both,"21571812,21769189,22080555,22434827,24899069,25767294"
bmrb,6,6,2,both,"22689068,26141454,26253947,32006287,33305318,34449019"
seed,6,6,3,both,"21523460,22915736,23417797,24927599,28324432,32200647"
opm,6,5,2,both,"21438606,23308089,23740744,24302577,25255440,29331638"
noncode,6,6,5,both,"26586799,28654727,29140524,29260579,30335154,33196801"
allen brain atlas,6,6,0,spacy,"23041053,25838808,28549853,30254541,33737651,34798805"
bioportal,6,6,2,both,"21619703,21672956,23155465,25214827,29462669,30012108"
dbgap,6,6,2,both,"21540468,23819467,25840117,28269909,29186302,34038028"
wikipathways,6,6,4,both,"26481357,26519401,29136241,30622555,33211851,33482803"
chemical entities of biological interest,6,6,1,both,"22065232,22135291,23429746,23658422,27259807,29186578"
pseaac,6,6,1,both,"22459120,23283513,30179658,30201434,30451108,30569871"
biobank,6,3,3,both,"25826379,29886187,30305743,33936422,34041278,34594039"
electronic health records,6,6,0,spacy,"24768598,29218875,29854102,30999867,33454728,34214696"
rxnorm,6,6,0,spacy,"23256517,25157320,27193236,28270198,31238109,34556781"
egfp,6,6,0,spacy,"21931740,22181660,23457350,25840430,27458201,31980680"
goc,5,5,2,both,"22102568,23161678,26141960,27678076,31796553"
db,5,0,5,v2,"23982150,25313158,27827988,28150236,29956454"
go,5,0,5,v2,"22102568,27899567,30395331,30501127,30988307"
fret,5,5,0,spacy,"21877292,24203340,29394047,29895862,32704068"
hit,5,5,0,spacy,"23721660,29564396,29854170,32855428,34050164"
disease ontology,5,5,1,both,"24232732,25348409,26615194,29590633,31164903"
lincs,5,5,2,both,"23259810,25324859,28069634,29199020,29322930"
piggybac,5,5,1,both,"22367876,25294944,26126450,26999799,31101683"
f,5,0,5,v2,"21994220,24670764,25667314,28077567,36567815"
cobra,5,5,1,both,"21886097,22703714,26000478,30525460,30787451"
biocyc,5,0,5,v2,"21474551,22639224,24225315,26527732,29447345"
therapeutic target database,5,5,2,both,"21619487,21948793,22821596,24533037,34907160"
ehistology,5,5,2,both,"26015534,26296321,26500249,28161522,29272399"
hpa,5,5,2,both,"23180793,25048120,28940711,31500569,33146890"
phosphat,5,5,4,both,"22723801,22787465,23172287,25930705,34270056"
flyexpress,5,5,5,both,"21519115,21960044,21994220,28667017,31425122"
ikmc,5,5,2,both,"21930503,22968824,22991088,26340938,39132094"
msigdb,5,5,2,both,"24743996,26158728,26771021,29070035,29554099"
dili,5,5,1,both,"23486446,24721472,28448553,28671182,30101702"
tool,5,0,5,v2,"21873635,23307863,27867804,29194583,29579071"
pdbbind,5,5,1,both,"24475049,31430292,31598630,32778891,32865404"
swath,5,5,0,spacy,"25977788,28853897,31023032,31301205,32091902"
allele frequency net database,5,5,5,both,"25414323,27189608,29858801,31722398,33755549"
catalogue of somatic mutations in cancer,5,4,1,both,"21609966,24990767,27001666,27899578,30894373"
malacards,5,5,3,both,"25199789,26983021,27899610,28830434,30883301"
regprecise,5,5,5,both,"23504016,24060102,24175918,24966856,29556520"
dud,5,5,1,both,"22829718,25750664,26807156,27247997,31430292"
csc,5,0,5,v2,"21975940,23155063,23255150,23748957,25685613"
pssm,5,5,1,both,"25708928,26677931,26818456,29244774,29873773"
imgt/3dstructure-db,5,5,0,spacy,"21632774,22907343,24515476,26105823,30196491"
a database of human,5,5,0,spacy,"21922594,22135288,23584836,26045719,27189606"
leiden open variation database,5,5,0,spacy,"21901790,23720012,26773573,30586411,31286593"
clingen,5,5,3,both,"26178529,26418054,26590259,30311374,30311379"
observational health data sciences and informatics,5,5,0,spacy,"24985530,28270198,31238109,31837755,32909033"
bold,5,3,5,both,"30084847,32256158,34393582,34690515,34721190"
minhash,5,5,0,spacy,"27323842,29708767,30564943,31299914,31888458"
emg,5,5,0,spacy,"24909981,26525081,31597919,31712685,33528817"
3d,5,0,5,v2,"22227717,23943281,26492185,30104419,30286773"
craft,5,5,2,both,"28818042,29122011,33430995,34001263,34920707"
sad,5,5,0,spacy,"26227043,26935085,26960129,30275593,33021495"
yeastract,5,5,3,both,"24170807,26483034,29036684,31586406,34427650"
ontology,5,0,5,v2,"22102568,24533660,25858285,27899649,30407550"
cogs,5,5,0,spacy,"21366926,22096231,23813641,28053163,30191166"
pgdb,5,5,1,both,"22465851,23192547,24225315,27987175,29059334"
gpcrdb,5,4,4,both,"24304901,27155948,27472010,30664776,31236561"
cho,5,5,0,spacy,"22189966,22389098,24427317,25923813,34268494"
chd,5,5,0,spacy,"23818526,24421884,24803680,31592719,34782917"
faang,5,5,5,both,"25854118,27453069,30427726,32117413,34234809"
ebola,5,5,1,both,"25685613,26055098,27103629,30914669,33965545"
rmse,5,5,0,spacy,"22225511,29028828,33110108,33664272,34045448"
the immuno polymorphism database,5,5,0,spacy,"23180793,25048120,25414341,26826444,31641782"
cuda,5,5,0,spacy,"24110280,24694117,24909817,26339591,30990851"
gene expression atlas,5,5,0,spacy,"22064864,23289674,24201223,27448251,31428126"
tale,5,5,0,spacy,"24933470,25408404,26876161,28617832,29143556"
prime,5,5,1,both,"21398673,27286472,30269990,33227425,33882349"
european food safety authority,5,5,0,spacy,"22761753,24633599,25469406,28333085,30418088"
sequence,5,1,4,both,"22449400,22726727,26553804,27896958,29190397"
rcsb pdb,5,0,5,v2,"23193259,25428375,26317409,27603019,34739839"
david,5,5,1,both,"23794737,28374144,28448031,30838032,32179762"
eq,5,0,5,v2,"26594381,28425468,29525962,29889211,34193958"
structural classification of proteins,5,5,0,spacy,"22903636,24304899,27914894,29331638,30820573"
model,5,3,2,both,"22437851,23195310,27334346,30104386,35231122"
genome sequence resource of,5,5,0,spacy,"31910113,32343629,32347774,33164668,33689392"
international knockout mouse consortium,5,5,2,both,"21930503,22968824,23169059,26340938,39132094"
tripal,5,0,5,v2,"29220446,30295719,31688940,32621602,34251419"
japanese genotype-phenotype archive,5,0,5,v2,"24194602,26578571,27924010,29040613,33156332"
gnps,5,5,1,both,"29358742,30059804,31807684,31953821,32212716"
human proteinpedia,4,4,2,both,"20927658,22159132,23504933,25158685"
norine,4,4,3,both,"26527733,29082924,31691799,32812076"
human disease ontology,4,4,0,spacy,"22711793,25348409,30407550,30815154"
metnet,4,4,2,both,"23066841,25708381,31953820,33577575"
da,4,4,0,spacy,"25767294,27589402,29642019,30835466"
i5k,4,4,2,both,"24609470,29602368,29761470,30414112"
iptmnet,4,4,3,both,"28150246,29145615,29695735,32395768"
citespace,4,4,0,spacy,"31635235,31766728,31936139,32050682"
electronic health record,4,4,0,spacy,"26418054,33938875,34042766,34088418"
img,4,0,4,v2,"24165883,25343872,27118214,30289528"
atted-ii,4,4,3,both,"21217125,26546318,29216398,29340653"
pid,4,4,0,spacy,"21715386,24981134,25591449,26400040"
rnacentral,4,4,1,both,"21940779,29605928,33079992,33676929"
